GeneID	InterPro
FUN_009079	IPR006671 Cyclin, N-terminal;IPR013763 Cyclin-like domain;IPR036915 Cyclin-like superfamily
FUN_009080	IPR000089 Biotin/lipoyl attachment;IPR001078 2-oxoacid dehydrogenase acyltransferase, catalytic domain;IPR003016 2-oxo acid dehydrogenase, lipoyl-binding site;IPR004167 Peripheral subunit-binding domain;IPR011053 Single hybrid motif;IPR023213 Chloramphenicol acetyltransferase-like domain superfamily;IPR036625 E3-binding domain superfamily
FUN_009081	
FUN_009082	
FUN_009083	IPR011009 Protein kinase-like domain superfamily
FUN_009084	IPR000719 Protein kinase domain;IPR001245 Serine-threonine/tyrosine-protein kinase, catalytic domain;IPR011009 Protein kinase-like domain superfamily;IPR017441 Protein kinase, ATP binding site
FUN_009085	IPR002853 Transcription initiation factor IIE subunit alpha, N-terminal;IPR013083 Zinc finger, RING/FYVE/PHD-type;IPR017919 Transcription factor TFE/TFIIEalpha HTH domain
FUN_009086	IPR000608 Ubiquitin-conjugating enzyme E2;IPR016135 Ubiquitin-conjugating enzyme/RWD-like;IPR023313 Ubiquitin-conjugating enzyme, active site
FUN_009087	IPR001012 UBX domain;IPR006577 UAS;IPR009060 UBA-like superfamily;IPR029071 Ubiquitin-like domain superfamily;IPR036249 Thioredoxin-like superfamily
FUN_009088	
FUN_009089	
FUN_009090	IPR000456 Ribosomal protein L17;IPR036373 Ribosomal protein L17 superfamily
FUN_009091	
FUN_009092	IPR003492 Batten's disease protein Cln3;IPR036259 MFS transporter superfamily
FUN_009093	IPR004843 Calcineurin-like phosphoesterase domain, ApaH type;IPR029052 Metallo-dependent phosphatase-like
FUN_009094	IPR000612 Proteolipid membrane potential modulator
FUN_009095	IPR016024 Armadillo-type fold
FUN_009096	
FUN_009097	
FUN_009098	IPR000719 Protein kinase domain;IPR004147 ABC1 atypical kinase-like domain;IPR011009 Protein kinase-like domain superfamily
FUN_009099	IPR010585 DNA repair protein XRCC4
FUN_009100	
FUN_009101	IPR015943 WD40/YVTN repeat-like-containing domain superfamily
FUN_009102	IPR002194 Chaperonin TCP-1, conserved site;IPR002423 Chaperonin Cpn60/GroEL/TCP-1 family;IPR012716 T-complex protein 1, beta subunit;IPR017998 Chaperone tailless complex polypeptide 1 (TCP-1);IPR027409 GroEL-like apical domain superfamily;IPR027410 TCP-1-like chaperonin intermediate domain superfamily;IPR027413 GroEL-like equatorial domain superfamily
FUN_009103	IPR002641 Patatin-like phospholipase domain;IPR016035 Acyl transferase/acyl hydrolase/lysophospholipase;IPR021771 Triacylglycerol lipase, N-terminal
FUN_009104	IPR007271 Nucleotide-sugar transporter
FUN_009105	IPR000719 Protein kinase domain;IPR011009 Protein kinase-like domain superfamily;IPR018222 Nuclear transport factor 2, eukaryote;IPR032710 NTF2-like domain superfamily
FUN_009106	IPR000198 Rho GTPase-activating protein domain;IPR008936 Rho GTPase activation protein
FUN_009107	
FUN_009108	IPR000061 SWAP/Surp;IPR019147 Suppressor of white apricot, N-terminal domain;IPR035967 SWAP/Surp superfamily
FUN_009109	IPR003137 PA domain;IPR018097 EGF-like calcium-binding, conserved site
FUN_009110	
FUN_009111	IPR002347 Short-chain dehydrogenase/reductase SDR;IPR036291 NAD(P)-binding domain superfamily
FUN_009112	IPR001765 Carbonic anhydrase;IPR015892 Carbonic anhydrase, prokaryotic-like, conserved site;IPR036874 Carbonic anhydrase superfamily
FUN_009113	
FUN_009114	
FUN_009115	IPR001514 DNA-directed RNA polymerase, 30-40kDa subunit, conserved site;IPR011262 DNA-directed RNA polymerase, insert domain;IPR011263 DNA-directed RNA polymerase, RpoA/D/Rpb3-type;IPR036603 RNA polymerase, RBP11-like subunit;IPR036643 DNA-directed RNA polymerase, insert domain superfamily
FUN_009116	IPR000834 Peptidase M14, carboxypeptidase A
FUN_009117	IPR006984 rRNA-processing protein Fcf1/Utp23
FUN_009118	IPR013641 Protein KTI12/L-seryl-tRNA(Sec) kinase;IPR027417 P-loop containing nucleoside triphosphate hydrolase
FUN_009119	
FUN_009120	
FUN_009121	
FUN_009122	
FUN_009123	
FUN_009124	
FUN_009125	
FUN_009126	IPR001841 Zinc finger, RING-type;IPR013083 Zinc finger, RING/FYVE/PHD-type
FUN_009127	IPR000897 Signal recognition particle, SRP54 subunit, GTPase domain;IPR003593 AAA+ ATPase domain;IPR004125 Signal recognition particle, SRP54 subunit, M-domain;IPR004780 Signal recognition particle protein;IPR013822 Signal recognition particle SRP54, helical bundle;IPR022941 Signal recognition particle, SRP54 subunit;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR036891 Signal recognition particle, SRP54 subunit, M-domain superfamily;IPR042101 Signal recognition particle SRP54, N-terminal domain superfamily
FUN_009128	
FUN_009129	
FUN_009130	IPR006917 SOUL haem-binding protein;IPR011256 Regulatory factor, effector binding domain superfamily;IPR018790 Protein of unknown function DUF2358
FUN_009131	IPR002347 Short-chain dehydrogenase/reductase SDR;IPR036291 NAD(P)-binding domain superfamily
FUN_009132	IPR007855 RNA-dependent RNA polymerase, eukaryotic-type
FUN_009133	
FUN_009134	
FUN_009135	IPR004045 Glutathione S-transferase, N-terminal;IPR004046 Glutathione S-transferase, C-terminal;IPR010987 Glutathione S-transferase, C-terminal-like;IPR036249 Thioredoxin-like superfamily;IPR036282 Glutathione S-transferase, C-terminal domain superfamily;IPR040079 Glutathione transferase family
FUN_009136	IPR000782 FAS1 domain;IPR036378 FAS1 domain superfamily
FUN_009137	IPR000555 JAB1/MPN/MOV34 metalloenzyme domain;IPR033860 Brcc36 isopeptidase;IPR037518 MPN domain;IPR040749 BRCC36, C-terminal helical domain
FUN_009138	
FUN_009139	
FUN_009140	
FUN_009141	
FUN_009142	IPR010298 NYN/PIN ribonuclease, YacP-like
FUN_009143	IPR000926 GTP cyclohydrolase II, RibA;IPR032677 GTP cyclohydrolase II;IPR036144 GTP cyclohydrolase II superfamily
FUN_009144	IPR001806 Small GTPase;IPR005225 Small GTP-binding protein domain;IPR027417 P-loop containing nucleoside triphosphate hydrolase
FUN_009145	IPR000504 RNA recognition motif domain;IPR008111 RNA-binding motif protein 8;IPR012677 Nucleotide-binding alpha-beta plait domain superfamily;IPR033744 RBM8, RNA recognition motif;IPR035979 RNA-binding domain superfamily
FUN_009146	
FUN_009147	IPR032801 Peroxiredoxin-like 2A/B/C
FUN_009148	
FUN_009149	IPR020471 Aldo-keto reductase;IPR023210 NADP-dependent oxidoreductase domain;IPR036812 NADP-dependent oxidoreductase domain superfamily
FUN_009150	
FUN_009151	IPR005123 Oxoglutarate/iron-dependent dioxygenase;IPR026992 Non-haem dioxygenase N-terminal domain;IPR027443 Isopenicillin N synthase-like superfamily
FUN_009152	
FUN_009153	
FUN_009154	IPR003439 ABC transporter-like, ATP-binding domain;IPR010230 FeS cluster assembly SUF system, ATPase SufC;IPR017871 ABC transporter-like, conserved site;IPR027417 P-loop containing nucleoside triphosphate hydrolase
FUN_009155	IPR008733 Peroxisomal biogenesis factor 11
FUN_009156	IPR000690 Matrin/U1-C, C2H2-type zinc finger;IPR003604 Matrin/U1-C-like, C2H2-type zinc finger;IPR013085 U1-C, C2H2-type zinc finger;IPR017340 U1 small nuclear ribonucleoprotein C;IPR036236 Zinc finger C2H2 superfamily
FUN_009157	IPR007042 SERRATE/Ars2 , C-terminal;IPR021933 SERRATE/Ars2, N-terminal;IPR022764 Peptidase S54, rhomboid domain;IPR035952 Rhomboid-like superfamily;IPR036600 Paired amphipathic helix superfamily
FUN_009158	IPR007785 Anamorsin
FUN_009159	
FUN_009160	IPR001100 Pyridine nucleotide-disulphide oxidoreductase, class I;IPR004099 Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain;IPR012999 Pyridine nucleotide-disulphide oxidoreductase, class I, active site;IPR016156 FAD/NAD-linked reductase, dimerisation domain superfamily;IPR023753 FAD/NAD(P)-binding domain;IPR036188 FAD/NAD(P)-binding domain superfamily
FUN_009161	
FUN_009162	IPR001404 Heat shock protein Hsp90 family;IPR003594 Histidine kinase/HSP90-like ATPase;IPR019805 Heat shock protein Hsp90, conserved site;IPR020568 Ribosomal protein S5 domain 2-type fold;IPR020575 Heat shock protein Hsp90, N-terminal;IPR036890 Histidine kinase/HSP90-like ATPase superfamily;IPR037196 HSP90, C-terminal domain
FUN_009163	IPR001611 Leucine-rich repeat;IPR006553 Leucine-rich repeat, cysteine-containing subtype;IPR032675 Leucine-rich repeat domain superfamily
FUN_009164	IPR002150 Ribosomal protein L31;IPR034704 L28p-like;IPR042105 Ribosomal protein L31 superfamily
FUN_009165	IPR001752 Kinesin motor domain;IPR019821 Kinesin motor domain, conserved site;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR036961 Kinesin motor domain superfamily
FUN_009166	IPR005045 CDC50/LEM3 family
FUN_009167	IPR032816 SNARE associated Golgi protein
FUN_009168	IPR036259 MFS transporter superfamily
FUN_009169	
FUN_009170	IPR001611 Leucine-rich repeat;IPR025265 WPP domain;IPR032675 Leucine-rich repeat domain superfamily
FUN_009171	IPR001701 Glycoside hydrolase family 9;IPR008928 Six-hairpin glycosidase superfamily;IPR029044 Nucleotide-diphospho-sugar transferases
FUN_009172	IPR015418 Chromatin modification-related protein Eaf6
FUN_009173	IPR005373 Phagosome assembly factor 1
FUN_009174	IPR003593 AAA+ ATPase domain;IPR004504 DNA repair protein RadA;IPR014721 Ribosomal protein S5 domain 2-type fold, subgroup;IPR020568 Ribosomal protein S5 domain 2-type fold;IPR020588 DNA recombination and repair protein RecA-like, ATP-binding domain;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR041166 LapB, rubredoxin metal binding domain
FUN_009175	
FUN_009176	
FUN_009177	IPR000182 GNAT domain;IPR016181 Acyl-CoA N-acyltransferase
FUN_009178	IPR000218 Ribosomal protein L14P;IPR005745 Ribosomal protein L14P, bacterial-type;IPR019972 Ribosomal protein L14P, conserved site;IPR036853 Ribosomal protein L14 superfamily
FUN_009179	
FUN_009180	IPR004383 Ribosomal RNA large subunit methyltransferase RlmN/Cfr;IPR007197 Radical SAM;IPR013785 Aldolase-type TIM barrel
FUN_009181	IPR002659 Glycosyl transferase, family 31
FUN_009182	IPR011701 Major facilitator superfamily;IPR020846 Major facilitator superfamily domain;IPR036259 MFS transporter superfamily
FUN_009183	IPR002698 5-formyltetrahydrofolate cyclo-ligase;IPR024185 5-formyltetrahydrofolate cyclo-ligase-like domain superfamily;IPR037171 NagB/RpiA transferase-like
FUN_009184	IPR007757 MT-A70-like;IPR029063 S-adenosyl-L-methionine-dependent methyltransferase superfamily
FUN_009185	IPR032816 SNARE associated Golgi protein
FUN_009186	IPR002495 Glycosyl transferase, family 8;IPR029044 Nucleotide-diphospho-sugar transferases
FUN_009187	IPR000152 EGF-type aspartate/asparagine hydroxylation site;IPR000742 EGF-like domain;IPR001881 EGF-like calcium-binding domain;IPR003137 PA domain;IPR009030 Growth factor receptor cysteine-rich domain superfamily;IPR013032 EGF-like, conserved site;IPR018097 EGF-like calcium-binding, conserved site;IPR026823 Complement Clr-like EGF domain
FUN_009188	IPR029488 Hemingway/CFA97
FUN_009189	IPR001611 Leucine-rich repeat;IPR032675 Leucine-rich repeat domain superfamily
FUN_009190	IPR003593 AAA+ ATPase domain;IPR015163 Cdc6, C-terminal;IPR016314 Cell division protein Cdc6/18;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR036390 Winged helix DNA-binding domain superfamily;IPR041664 Orc1-like, AAA ATPase domain
FUN_009191	IPR032698 Protein SirB1, N-terminal
FUN_009192	IPR000836 Phosphoribosyltransferase domain;IPR029057 Phosphoribosyltransferase-like;IPR029099 Ribose-phosphate pyrophosphokinase, N-terminal domain
FUN_009193	IPR007264 H/ACA ribonucleoprotein complex, subunit Nop10;IPR036756 H/ACA ribonucleoprotein complex, subunit Nop10 superfamily
FUN_009194	IPR005135 Endonuclease/exonuclease/phosphatase;IPR036691 Endonuclease/exonuclease/phosphatase superfamily
FUN_009195	IPR000073 Alpha/beta hydrolase fold-1;IPR029058 Alpha/Beta hydrolase fold
FUN_009196	
FUN_009197	IPR000535 Major sperm protein (MSP) domain;IPR008962 PapD-like superfamily;IPR013783 Immunoglobulin-like fold;IPR016763 Vesicle-associated membrane-protein-associated protein
FUN_009198	
FUN_009199	IPR007305 Vesicle transport protein, Got1/SFT2-like
FUN_009200	
FUN_009201	IPR003864 CSC1/OSCA1-like, 7TM region;IPR027815 CSC1/OSCA1-like, cytosolic domain;IPR032880 CSC1/OSCA1-like, N-terminal transmembrane domain
FUN_009202	
FUN_009203	
FUN_009204	IPR012663 Conserved hypothetical protein CHP02450, tryptophan-rich
FUN_009205	IPR001547 Glycoside hydrolase, family 5;IPR003609 PAN/Apple domain;IPR017853 Glycoside hydrolase superfamily;IPR018087 Glycoside hydrolase, family 5, conserved site
FUN_009206	IPR002048 EF-hand domain;IPR011992 EF-hand domain pair;IPR018247 EF-Hand 1, calcium-binding site
FUN_009207	IPR022617 Rad60/SUMO-like domain;IPR029071 Ubiquitin-like domain superfamily
FUN_009208	IPR000357 HEAT repeat;IPR011989 Armadillo-like helical;IPR016024 Armadillo-type fold;IPR021133 HEAT, type 2;IPR034085 TOG domain
FUN_009209	IPR011989 Armadillo-like helical;IPR016024 Armadillo-type fold
FUN_009210	IPR006895 Zinc finger, Sec23/Sec24-type;IPR006896 Sec23/Sec24, trunk domain;IPR006900 Sec23/Sec24, helical domain;IPR012990 Sec23/Sec24 beta-sandwich;IPR029006 ADF-H/Gelsolin-like domain superfamily;IPR036174 Zinc finger, Sec23/Sec24-type superfamily;IPR036175 Sec23/Sec24 helical domain superfamily;IPR036180 Gelsolin-like domain superfamily;IPR036465 von Willebrand factor A-like domain superfamily
FUN_009211	
FUN_009212	
FUN_009213	
FUN_009214	
FUN_009215	IPR005024 Snf7 family
FUN_009216	IPR000719 Protein kinase domain;IPR011009 Protein kinase-like domain superfamily
FUN_009217	IPR013078 Histidine phosphatase superfamily, clade-1;IPR029033 Histidine phosphatase superfamily
FUN_009218	IPR011989 Armadillo-like helical;IPR016024 Armadillo-type fold
FUN_009219	IPR000237 GRIP domain
FUN_009220	IPR000866 Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant;IPR013766 Thioredoxin domain;IPR024706 Peroxiredoxin, AhpC-type;IPR036249 Thioredoxin-like superfamily
FUN_009221	IPR000340 Dual specificity phosphatase, catalytic domain;IPR000387 Tyrosine-specific protein phosphatases domain;IPR016130 Protein-tyrosine phosphatase, active site;IPR020422 Dual specificity protein phosphatase domain;IPR029021 Protein-tyrosine phosphatase-like
FUN_009222	IPR002048 EF-hand domain;IPR018247 EF-Hand 1, calcium-binding site
FUN_009223	IPR013094 Alpha/beta hydrolase fold-3;IPR029058 Alpha/Beta hydrolase fold
FUN_009224	IPR013057 Amino acid transporter, transmembrane domain
FUN_009225	IPR013087 Zinc finger C2H2-type;IPR036236 Zinc finger C2H2 superfamily
FUN_009226	IPR003613 U-box domain;IPR013083 Zinc finger, RING/FYVE/PHD-type;IPR019474 Ubiquitin conjugation factor E4, core
FUN_009227	IPR000943 RNA polymerase sigma-70;IPR007627 RNA polymerase sigma-70 region 2;IPR007630 RNA polymerase sigma-70 region 4;IPR013324 RNA polymerase sigma factor, region 3/4-like;IPR013325 RNA polymerase sigma factor, region 2;IPR014284 RNA polymerase sigma-70 like domain;IPR036388 Winged helix-like DNA-binding domain superfamily
FUN_009228	IPR000642 Peptidase M41;IPR003593 AAA+ ATPase domain;IPR003959 ATPase, AAA-type, core;IPR005936 Peptidase, FtsH;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR037219 Peptidase M41-like;IPR041569 AAA ATPase, AAA+ lid domain
FUN_009229	IPR006476 Conserved hypothetical protein CHP01589, plant
FUN_009230	IPR002044 Carbohydrate binding module family 20;IPR013783 Immunoglobulin-like fold;IPR013784 Carbohydrate-binding-like fold
FUN_009231	IPR002052 DNA methylase, N-6 adenine-specific, conserved site;IPR004557 Eukaryotic/archaeal PrmC-related;IPR007848 Methyltransferase small domain;IPR029063 S-adenosyl-L-methionine-dependent methyltransferase superfamily
FUN_009232	IPR007452 Translocation and assembly module TamB
FUN_009233	
FUN_009234	
FUN_009235	IPR001752 Kinesin motor domain;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR036961 Kinesin motor domain superfamily
FUN_009236	IPR011047 Quinoprotein alcohol dehydrogenase-like superfamily;IPR015943 WD40/YVTN repeat-like-containing domain superfamily
FUN_009237	IPR012458 Domain of unknown function DUF1664;IPR036476 Talin, central domain superfamily
FUN_009238	IPR000555 JAB1/MPN/MOV34 metalloenzyme domain;IPR024969 Rpn11/EIF3F, C-terminal;IPR037518 MPN domain
FUN_009239	
FUN_009240	IPR000529 Ribosomal protein S6;IPR014717 Translation elongation factor EF1B/ribosomal protein S6;IPR020814 Ribosomal protein S6, plastid/chloroplast;IPR020815 Ribosomal protein S6, conserved site;IPR035980 Ribosomal protein S6 superfamily
FUN_009241	IPR001680 WD40 repeat;IPR015943 WD40/YVTN repeat-like-containing domain superfamily;IPR017986 None;IPR025941 Vacuolar protein sorting-associated protein 8, central domain;IPR036322 WD40-repeat-containing domain superfamily
FUN_009242	IPR000608 Ubiquitin-conjugating enzyme E2;IPR016135 Ubiquitin-conjugating enzyme/RWD-like
FUN_009243	IPR013057 Amino acid transporter, transmembrane domain
FUN_009244	IPR002129 Pyridoxal phosphate-dependent decarboxylase;IPR015421 Pyridoxal phosphate-dependent transferase, major domain;IPR015424 Pyridoxal phosphate-dependent transferase
FUN_009245	IPR002067 Mitochondrial carrier protein;IPR018108 Mitochondrial substrate/solute carrier;IPR023395 Mitochondrial carrier domain superfamily
FUN_009246	IPR011701 Major facilitator superfamily;IPR020846 Major facilitator superfamily domain;IPR036259 MFS transporter superfamily
FUN_009247	IPR001841 Zinc finger, RING-type;IPR013083 Zinc finger, RING/FYVE/PHD-type
FUN_009248	
FUN_009249	IPR001164 Arf GTPase activating protein;IPR037278 ARFGAP/RecO-like zinc finger;IPR038508 ArfGAP domain superfamily
FUN_009250	
FUN_009251	IPR001163 Sm domain, eukaryotic/archaea-type;IPR010920 LSM domain superfamily;IPR027248 Small nuclear ribonucleoprotein Sm D2
FUN_009252	IPR013766 Thioredoxin domain;IPR036249 Thioredoxin-like superfamily
FUN_009253	IPR004536 Selenophosphate synthetase;IPR010918 PurM-like, C-terminal domain;IPR016188 PurM-like, N-terminal domain;IPR017584 Pyridine nucleotide-disulphide oxidoreductase family protein, N-terminal;IPR023753 FAD/NAD(P)-binding domain;IPR036188 FAD/NAD(P)-binding domain superfamily;IPR036676 PurM-like, C-terminal domain superfamily;IPR036921 PurM-like, N-terminal domain superfamily
FUN_009254	
FUN_009255	IPR007866 TRIC channel
FUN_009256	IPR019165 Peptidase M76, ATP23
